cl010052847;"Portrait de femme dit autrefois Charlotte de Bavière";"France ; Rigaud, Hyacinthe";"1700 / 1800  (XVIIIe siècle)";"MI 1414";"Département des Peintures";;"Saint-Quentin (France), Musée Antoine Lécuyer, salle d'exposition";
cl010052848;"Jeune garçon au bain";"Anonyme ; France";;"MI 1432";"Département des Peintures";;"Saint-Quentin (France), Musée Antoine Lécuyer";
cl010052850;"Érigone, dit aussi Bacchante";"Berthélemy, Jean-Simon ; France ; Van Loo, Charles-André";"1750 / 1800  (2e moitié du XVIIIe siècle)";"RF 1955 21";"Département des Peintures";;"Laon (France), Musée d'Art et d'Archéologie";
cl010052851;"Le Voeu de Jephté";"Coypel, Antoine ; France";1697;"INV 3498; MR 1380";"Département des Peintures";;"Laon (France), Musée d'Art et d'Archéologie";
cl010052852;"Cour de ferme";"Lancret, Nicolas ; France";"1700 / 1800  (XVIIIe siècle)";"MI 1384";"Département des Peintures";;"non exposé";
cl010052855;"L'Avare puni";"Menjaud, Alexandre ; France";1819;"INV 6610; L 3736";"Département des Peintures";;"La Fère (France), Musée Jeanne d'Aboville";
cl010052856;"La Nourrice. Esquisse.";"Poterlet, Henri Hippolyte ; France";"1800 / 1900  (XIXe siècle)";"MI 1403";"Département des Peintures";;"non exposé";
cl010052858;"Paysage à la rivière";"Boissieu, Jean Jacques de ; France";"1750 / 1800  (2e moitié du XVIIIe siècle)";"INV 2693; L 3611";"Département des Peintures";;"Péronne (France), Musée Alfred Danicourt";
cl010052859;"Tête d'Italien";"Chassériau, Théodore ; France";"1840 / 1841  (XIXe siècle)";"RF 3867; 36-1";"Département des Peintures";;"non exposé";
cl010052861;"Portrait en pied de Jean-Baptiste Collin, comte de Sussy, ministre du Commerce et des Manufactures";"France ; Riesener, Henri François";"avant 1834";"INV 4862; LP 1042; D 19";"Département des Peintures";;"Beauvais (France), Musée départemental de l'Oise";
cl010052862;"Paysage avec pêcheurs";"Oudry, Jean-Baptiste ; France";1755;"INV 7054; MR 2246; inv. 54-12";"Département des Peintures";;"Beauvais (France), Musée départemental de l'Oise, salle d'exposition";
cl010052863;"La Présentation au temple";"Varin, Quentin ; France";"1600 / 1700  (XVIIe siècle)";"RF 1951 2; Inv 52 1003";"Département des Peintures";;"non exposé";
cl010052864;"Fleurs, fruits et singe";"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"INV 8956; B 1466; 872.3";"Département des Peintures";;"Beauvais (France), Musée départemental de l'Oise";
cl010052865;"Bertrand et Raton";"Decamps, Alexandre-Gabriel ; France";1847;"RF 1378";"Département des Peintures";;"Château-Thierry (France), Musée Jean de La Fontaine, salle d'exposition";
cl010052868;"Étude de jeune fille";"Gigoux, Jean ; France";"1800 / 1900  (XIXe siècle)";"RF 494";"Département des Peintures";;"Compiègne (France), Hôtel de Ville";
cl010052869;"Fête à Bacchus ou L'Automne";"France ; Lagrenée, Jean-Jacques";1783;"INV 5567; MR 1885";"Département des Peintures";;"non exposé";
cl010052871;"Portrait de Louis XV à mi-corps";"France ; Van Loo, Louis-Michel";"1700 / 1800  (XVIIIe siècle)";"INV 6320; B 2103; R 189; C 32 D 104";"Département des Peintures";;"Compiègne (France), Hôtel de Ville";
cl010052872;"Le Christ en croix avec la Vierge, saint Jean et un donateur";"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"RF 1993 13";"Département des Peintures";;"Noyon (France), Musée du Noyonnais";
cl010052873;"La Chasse au cerf";"Desportes, Alexandre-François ; France";1719;"INV 3901; MR 1462";"Département des Peintures";;"Senlis (France), Musée de la Vénerie, salle d'exposition";
cl010052874;"La Chasse au renard (ou aux renards ?)";"Desportes, Alexandre-François ; France";1719;"INV 20141";"Département des Peintures";;"Senlis (France), Musée de la Vénerie, salle d'exposition";
cl010052882;"Paysage avec Vénus et Adonis";"Anonyme ; France";"1700 / 1800  (XVIIIe siècle)";"INV 8805; MR 1134";"Département des Peintures";;"Soissons (France), Musée de Soissons";
cl010052891;"L'Adoration des bergers";"Chambellan, Victor Armand ; France";"1800 / 1900  (XIXe siècle)";"INV 3184; LP 6641";"Département des Peintures";;"Amboise (France), Église Saint-Florentin, salle d'exposition";
cl010052894;"Portrait de femme";"France ; Nattier, Jean-Marc";"1700 / 1800  (XVIIIe siècle)";"MI 1398; D 867 I I";"Département des Peintures";;"non exposé";
cl010052895;"Portrait d'homme en buste";"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"MI 1251";"Département des Peintures";;"non exposé";
cl010052896;"Le Serment d'amour";"Fragonard, Jean-Honoré ; France";"1700 / 1800  (XVIIIe siècle)";"MI 1377";"Département des Peintures";;"non exposé";
cl010052899;"Portrait d'un écrivain";"France ; Rigaud, Hyacinthe";"1600 / 1700  (XVIIe siècle)";"MI 1387; D.1872.1.8";"Département des Peintures";;"non exposé";
cl010052900;"Balaam sur son ânesse et l'ange. Paysage.";"Mauperché, Henri ; France";"1600 / 1700  (XVIIe siècle)";"INV 5361; MR 1854; D.1956.2.1";"Département des Peintures";;"Bourges (France), Musée du Berry, salle d'exposition";
cl010052901;"Prédication fanatique en Orient dit aussi L'Ange El Mahdi venu du ciel et annonçant Mahomet";"Rigo, Michel ; France";1804;"INV 7591; MR 2413";"Département des Peintures";;"Bourges (France), Musée du Berry";
cl010052903;"Vue de la cathédrale de Bourges";"Villeret, Francois Étienne ; France";"1800 / 1900  (XIXe siècle)";"RF 1953 28; D.1953.5.1";"Département des Peintures";;"Bourges (France), Préfecture du Cher";
cl010052905;"Bacchus et Érigone";"Bouchot, François ; France";"1800 / 1900  (XIXe siècle)";"MI 1361; 3480";"Département des Peintures";;"non exposé";
cl010052906;"Entrée de Henri IV à Paris le 22 mars 1594";"Gérard, François ; France";1830;"INV 4748; C 297; D 4748";"Département des Peintures";;"Chartres (France), Musée des Beaux-Arts de Chartres, salle d'exposition";
cl010052908;"Les Chênes de Kertregonnec";"Ségé, Alexandre ; France";"1800 / 1900  (XIXe siècle)";"RF 555";"Département des Peintures";;"Chartres (France), Musée des Beaux-Arts de Chartres, salle d'exposition";
cl010052909;"Les Ajoncs en fleurs. Côtes du Nord";"Ségé, Alexandre ; France";"1800 / 1900  (XIXe siècle)";"RF 556";"Département des Peintures";;"Chartres (France), Musée des Beaux-Arts de Chartres, salle d'exposition";
cl010052912;"Vénus et Adonis";"Boucher, François ; France";"1700 / 1800  (XVIIIe siècle)";"INV 2732; B 429";"Département des Peintures";;"Avranches (France), Musée d'art et d'histoire d'Avranches";
cl010052914;"Portrait de jeune garçon";"Riesener, Henri François ; France";"1800 / 1900  (XIXe siècle)";"RF 1944 8; D.49.43";"Département des Peintures";;"Châteauroux (France), Musée Bertrand";
cl010052915;"L'apothéose de Napoléon Ier";"Balze, Jean-Paul ; France";"après 1853";"RF 311; D.4383.1";"Département des Peintures";;"Châteauroux (France), Musée Bertrand, salle d'exposition";
cl010052916;"La Main chaude";"Boilly, Louis Léopold ; France";"1800 / 1900  (XIXe siècle)";"RF 2686; D.49.42.1";"Département des Peintures";;"non exposé";
cl010052918;"Le Repos des chevaux";"Corot, Jean-Baptiste Camille ; France";"1800 / 1900  (XIXe siècle)";"RF 1590; PEINt-53";"Département des Peintures";;"Chartres (France), Musée des Beaux-Arts de Chartres";
cl010052919;Paysage;"Aligny, Théodore Caruelle d' ; France";"vers 1835";"RF 774; D.49.41";"Département des Peintures";;"non exposé";
cl010052921;"La Digue de Raffègue aux environs de Meyrneis (Cévennes)";"Marandon de Montyel, Édouard ; France";"1800 / 1900  (XIXe siècle)";"INV 6430; LP 6340";"Département des Peintures";;"Châteauroux (France), Musée Bertrand";
cl010052922;"Portrait présumé de George Sand à cheval";"Luna, Charles de ; France";"1800 / 1900  (XIXe siècle)";"RF 1950 38; D.51.1.1";"Département des Peintures";;"non exposé";
cl010052924;"Portrait de moine";"France ; Vernet, Horace";"1800 / 1850  (1e moitié du XIXe siècle)";"RF 1938 87; D.49.44";"Département des Peintures";;"non exposé";
cl010052925;"Portrait du maréchal Henri-Gatien Bertrand (Châteauroux, 1773-1844). Étude.";"Vernet, Horace ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"RF 1938 88; D.4384";"Département des Peintures";;"Châteauroux (France), Musée Bertrand, salle d'exposition";
cl010052926;Naufrage;"Vernet, Claude-Joseph ; France";"1700 / 1800  (XVIIIe siècle)";"RF 2335; D 380";"Département des Peintures";;"non exposé";
cl010052927;"La Fille de Jaïre ressuscitée par le Christ";"Lelièvre, Charles Jean Baptiste ; France";"1800 / 1900  (XIXe siècle)";"INV 6174; LP 7446";"Département des Peintures";;"Château-Renard (France), Église Saint-Etienne, salle d'exposition";
cl010052928;"La Chasse au loup";"Desportes, Alexandre-François ; France";1702;"INV 3906; MR 1485; D.67.1.3";"Département des Peintures";;"Gien (France), Musée International de la Chasse, salle d'exposition";
cl010052930;"Chien barbet faisant lever deux canards dans les roseaux";"France ; Oudry, Jean-Baptiste";1752;"INV 7033; MN 64; D.52.32.1";"Département des Peintures";;"Gien (France), Musée International de la Chasse, salle d'exposition";
cl010052931;"Chien en arrêt sur une perdrix rouge";"Oudry, Jean-Baptiste ; France";1754;"INV 7035; B 1181; D.53.24.5";"Département des Peintures";;"Gien (France), Musée International de la Chasse, salle d'exposition";
cl010052932;"Chasse au sanglier";"France ; Oudry, Jean-Baptiste";"1700 / 1800  (XVIIIe siècle)";"INV 7021; B 907; D.67.1.2";"Département des Peintures";;"Gien (France), Musée International de la Chasse, salle d'exposition";
cl010052933;"Un Chalet";"Lapito, Louis Auguste ; France";1831;"INV 5653; LP 44";"Département des Peintures";;"Issoudun (France), Musée de l'Hospice Saint-Roch";
cl010052934;"Un groupe de danaïdes";"Mauzaisse, Jean Baptiste ; France";1819;"INV 6553; L 3642";"Département des Peintures";;"Issoudun (France), Musée de l'Hospice Saint-Roch";
cl010052935;"La Vision de saint Jérôme";"Sigalon, Xavier ; France";1829;"INV 7937; C 361";"Département des Peintures";;"non exposé";
cl010052937;"La Chasse au sanglier";"Desportes, Alexandre-François ; France";"1704 / 1725  (1e quart du XVIIIe siècle)";"INV 3904; MR 2241";"Département des Peintures";;"Chambord (France), Domaine national de Chambord, salle d'exposition";
cl010052938;"Lise, chienne de la meute de Louis XIV";"Desportes, Alexandre-François ; France";1714;"INV 3910; B 578";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052939;"Folle et Mite, chiennes de Louis XIV";"Desportes, Alexandre-François ; France";"vers 1702";"INV 3909; MR 1463";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature";
cl010052940;"Diane et Blonde, chiennes de la meute de Louis XIV, chassant";"Desportes, Alexandre-François ; France";1702;"INV 3911; MR 1464";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052941;"Bonne, Nonne et Ponne, chiennes de la meute de Louis XIV, chassant";"Desportes, Alexandre-François ; France";1702;"INV 3912; MR 1472";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature";
cl010052942;"Tane, chienne de Louis XIV, arrêtant deux perdrix";"Desportes, Alexandre-François ; France";1702;"INV 3913; MR 1465";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052943;"Nonette, chienne de Louis XV";"Desportes, Alexandre-François ; France";1714;"INV 3914; MR 1466";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052944;"Zette, chienne de la meute de Louis XIV";"Desportes, Alexandre-François ; France";1714;"INV 3915; MR 1467";"Département des Peintures";;"Marly-le-Roi (France), Musée du Domaine royal de Marly";
cl010052945;"Chienne et deux perdrix";"Desportes, Alexandre-François ; France";1726;"INV 3921; B 569";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052948;"Chiens, lévriers et lièvres";"Desportes, Alexandre-François ; France";1726;"INV 3933; B 568";"Département des Peintures";;"non exposé";
cl010052949;"Deux chiens gardant du gibier";"Desportes, Alexandre-François ; France";1726;"INV 3934; MR 1501";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052950;"Sanglier arrêté par quatre chiens";"Desportes, Alexandre-François ; France";"1700 / 1701  (Début du XVIIIe siècle)";"INV 7030; B 590";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052951;"Chien poursuivant un loup";"Desportes, Alexandre-François ; France";"1700 / 1701  (XVIIIe siècle)";"INV 7031; B 595";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052952;"Le Départ pour la chasse. Environs de Fontainebleau";"Vernet, Antoine-Charles-Horace ; France";1824;"INV 8357; C 16";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052953;"Oiseaux de paradis";"France ; Ballin, Nicolas";"1600 / 1700  (XVIIe siècle)";"INV 4029; B 1197";"Département des Peintures";;"non exposé";
cl010052954;"Nature morte au lapin et à la perdrix, dit aussi Le Retour de la chasse";"Chardin, Jean Baptiste Siméon ; France";"1727 / 1728  (2e quart du XVIIIe siècle)";"RF 1967 1";"Département des Peintures";;"Paris (France), Musée de la Chasse et de la Nature, salle d'exposition";
cl010052955;"Portrait en pied de Louis-Philippe";"France ; Gérard, François ; Noyal, Louis-Joseph";"1800 / 1850  (1e moitié du XIXe siècle)";"INV 4770 bis; LP 309";"Département des Peintures";;"Dreux (France), Musée d'Art et d'Histoire Marcel Dessal, salle d'exposition";
cl010052956;"Vue intérieure de l'église du couvent de San Benedetto, près Subiaco";"Granet, François Marius ; France";"1800 / 1900  (XIXe siècle)";"INV 5008 bis; L 3698";"Département des Peintures";;"Dreux (France), Musée d'Art et d'Histoire Marcel Dessal";
cl010052962;"Portrait en pied de Henri II, vers 1547";"Clouet, François ; France";1547;"RF 1960 5";"Département des Peintures";;"Saint-Jean Lespinasse (France), Château de Montal, salle d'exposition";
cl010052965;"Paysage avec une tour en ruine";"France ; Robert, Hubert";"1700 / 1800  (XVIIIe siècle)";"INV 7656; MR 2425";"Département des Peintures";;"Orléans (France), Musée des Beaux-Arts, salle d'exposition";
cl010052966;"Portrait de madame Lesould";"Vigée-Le Brun, Louise-Élisabeth ; France";1780;"RF 2080";"Département des Peintures";;"Orléans (France), Musée des Beaux-Arts, salle d'exposition";
cl010052971;"Atala au tombeau";"Girodet de Roucy-Trioson, Anne-Louis ; France ; Pagnest, Amable Louis Claude";1813;"INV 4959; L 3613";"Département des Peintures";;"Montargis (France), Musée Girodet, salle d'exposition";
cl010052973;"Tête d'homme âgé";"Anonyme ; France";"1700 / 1800  (XVIIIe siècle)";"MI 1379";"Département des Peintures";;"non exposé";
cl010052975;"Bergère endormie ou Le berger indiscret";"France ; Lancret, Nicolas";"vers 1743";"INV 5602; D 1956-13-4; B 1298";"Département des Peintures";;"Tours (France), Musée des Beaux-Arts, salle d'exposition";
cl010052976;"La Femme infidèle. Les Rémois.";"France ; Lancret, Nicolas";"1700 / 1800  (XVIIIe siècle)";"INV 5604; D1956-13-1; B 1390";"Département des Peintures";;"Tours (France), Musée des Beaux-Arts, salle d'exposition";
cl010052977;"Les Lunettes";"France ; Lancret, Nicolas";"1700 / 1800  (XVIIIe siècle)";"INV 5605; B 1317; D 1956-13-2";"Département des Peintures";;"Tours (France), Musée des Beaux-Arts, salle d'exposition";
cl010052978;"La Nymphe Aréthuse poursuivie par Alphée";"France ; Restout, Jean II";1720;"INV 7445; MR 2366; D 1952-8-1";"Département des Peintures";;"Tours (France), Musée des Beaux-Arts, salle d'exposition";
cl010052979;"Portrait de Madame Neveu, fleuriste et marchande de fruits";"Vallet, Pierre Jean ; France";"1800 / 1900  (XIXe siècle)";"RF 1960 57; D 61 4 1";"Département des Peintures";;"Tours (France), Musée des Beaux-Arts, salle d'exposition";
cl010052980;"La Bergère des Alpes";"Vernet, Claude-Joseph ; France";1761;"INV 8316; MR 2633; D 1956 8 1";"Département des Peintures";;"Tours (France), Musée des Beaux-Arts, salle d'exposition";
cl010052982;"Portrait du peintre Rougeot, fondateur d'une Ecole de dessin en 1760 à Tours";"Anonyme ; France";"vers 1760";"RF 1957 13; D 1957-5-1";"Département des Peintures";;"non exposé";
cl010052983;"Henri III poussant du pied le cadavre du duc de Guise";"Durupt, Charles ; France";1832;"INV 4333; LP 136";"Département des Peintures";;"Blois (France), Château et Musées de Blois, salle d'exposition";
cl010052988;"Paysage avec le Repos pendant la fuite en Égypte";"Patel, Pierre ; France";1658;"RF 1985 70; D 1986-1-3";"Département des Peintures";;"non exposé";
cl010052989;"Agar et l'Ange";"Peyron, Pierre ; France";1780;"RF 1985 71; D 1986-1-4";"Département des Peintures";;"Tours (France), Musée des Beaux-Arts, salle d'exposition";
cl010052990;"Le Repos pendant la fuite en Égypte";"France ; Restout, Jean II";"1700 / 1800  (XVIIIe siècle)";"RF 1985 72; D 1986-1-5";"Département des Peintures";;"non exposé";
