ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl010327148;"Portrait de Muhammad Shah Qadjar (1834 - 1848)";"Muhammad Hasan Afshar";"1837 / 1838  (2ème quart du XIXe siècle)";"MV 6700";"Département des Arts de l'Islam";"Place of origin : Tabriz (?)";"non exposé";
cl010346201;"peinture murale ; fragment";;"-100 / 100  (Ie s. av. J.-C. ; Ie s. ap. J.-C.)";804;"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Boscoréale";"Bayonne (France), Musée Bonnat-Helleu";
cl010363845;"Scène de la vie du Christ (?)";"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";L41.1142;"Département des Peintures";;"non exposé";
cl010363927;"La cananéenne";"Allemagne ; Dietrich, Christian Wilhelm";"1700 / 1800  (XVIIIe siècle)";"B 238";"Département des Peintures";;"Noailles (France), Église de l'Assomption de Notre-Dame";
cl010363963;"Le Jugement dernier";"Pays-Bas du Sud ; Francken, Frans II";"1600 / 1650  (1e moitié du XVIIe siècle)";"B 261";"Département des Peintures";;"Arras (France)";
cl010363964;"Le repos en Egypte";"Pays-Bas du Sud ; Jordaens, Jacob";"1600 / 1700  (XVIIe siècle)";"B 274";"Département des Peintures";;"Nanterre (France)";
cl010363987;"La Flagellation";"Rivalz, Antoine ; France";"1675 / 1725  (Fin du XVIIe siècle - début du XVIIIè siècle)";"B 304";"Département des Peintures";;"Arras (France)";
cl010364050;"Mercure, Pallas et Vulcain fournissant des armes à Hercule";"Giordano, Luca ; Italie";"vers 1697";"RF 2016 1; D2016.1.1";"Département des Peintures";;"Montpellier (France), Musée Fabre, salle d'exposition";
cl010364287;"Portrait de Maerten Soolmans";"Pays-Bas ; Rembrandt, Harmensz. van Rijn";;"SK-A-5033; TR 75";"Département des Peintures";;"Richelieu, [Peint] Salle 844 - Autour de Rembrandt Harmensz van Rijn, dit Rembrandt (1606-1669)";
cl010364583;"Hugues-Félicité-Robert de Lamennais (1782-1854)";"Guérin, Paulin ; France";1826;"RF 328; MV 6654";"Département des Peintures";;"non exposé";
cl010364984;"Le Christ mort sur les genoux de la Vierge";"Baugin, Lubin ; France";"1600 / 1650  (1e moitié du XVIIe siècle)";"B 399; NDP 767";"Département des Peintures";;"Paris (France), Cathédrale Notre-Dame de Paris";
cl010365004;"La Communion de la Madeleine";"Beaurain, François-Marie ; France";"1775 / 1825  (Fin du XVIIIe siècle - début du XIXè siècle)";"B 400";"Département des Peintures";;"Washington (Etats-Unis), Ambassade de France";
cl010365119;"Saint Paul";France;"1600 / 1700  ";"B 1036";"Département des Peintures";;"Washington (Etats-Unis), Ambassade de France";
cl010365283;"La Lecture de la Bible ( ""Un père de famille qui lit la Bible à ses enfants"").";"Greuze, Jean-Baptiste ; France";1755;"RF 2016 3";"Département des Peintures";;"Sully, [Peint] Salle 928 - Les peintres de Diderot";
cl010365483;"L'ordination de saint Augustin";"Boullogne, Louis II de, dit Le Jeune ; France";"1675 / 1725  (Fin du XVIIe siècle - début du XVIIIè siècle)";"B 456";"Département des Peintures";;"Colombes (France), Musée municipal";
cl010365568;"La Visitation de la Vierge";"Boullogne, Louis II de, dit Le Jeune ; France";"1675 / 1725  (Fin du XVIIe siècle - début du XVIIIè siècle)";"B 460";"Département des Peintures";;"Charnay-lès-Mâcon (France)";
cl010365627;"La reine Artémise s'apprêtant à avaler les cendres de son époux Mausole (?)";"Abate, Nicolò dell' ; Italie";"vers 1555";"RF 2016 4";"Département des Peintures";;"Richelieu, [Peint] Salle 823 - Première École de Fontainebleau";
cl010365804;"L'ambassade du vieux de la montagne";"Brenet, Nicolas Guy ; France";"1750 / 1800  (2e moitié du XVIIIe siècle)";"B 469; MR 5030";"Département des Peintures";;"Saint-Cyr (France), Ecole militaire";
cl010365825;"Saint Vincent de Paul prêchant";"Troy, Jean-François de ; France";1729;"B 600";"Département des Peintures";;"Mâcon (France)";
cl010365883;"La dévergondée en partie de débauche avec ses compagnons";"Northcote, James ; Angleterre";"vers 1796";"RFML.PE.2021.10.1; DL 2016 1";"Département des Peintures";;"Bordeaux (France), Musée des Beaux-Arts, salle d'exposition";
cl010366323;"La Cananéenne aux pieds de Jésus-Christ";"Gauffier, Louis ; France";1784;"B 626; PRP 23";"Département des Peintures";;"Paris (France), Ecole nationale supérieure des Beaux-Arts";
cl010366344;"Le Christ dans le temps qu'il va être attaché à la Croix";"Gillot, Claude ; France";1715;"B 633";"Département des Peintures";;"Noailles (France), Église de l'Assomption de Notre-Dame";
cl010366385;"Le Martyre des Macchabées";"Giroust, Jean Antoine Théodore ; France";"1750 / 1800  (2e moitié du XVIIIe siècle)";"B 634";"Département des Peintures";;"Blaringhem (France), Église Saint-Martin";
cl010366487;"Saint Charles Borromée";"Laurent, Paul ; France";1824;"L 4012";"Département des Peintures";;"Plombières-les-Bains (France)";
cl010366496;"La Flagellation";"Marigny, Michel ; France";1821;"L 3985";"Département des Peintures";;"Rouen (France), Musée des Beaux-Arts";
cl010366506;"L'Enfant Jésus apparaît à un religieux dans le désert";"La Hyre, Laurent de ; France";"1625 / 1655  (2e quart du XVIIe siècle)";"B 659";"Département des Peintures";;"Longpont-sur-Orge (France)";
cl010366543;"Un Religieux méditant dans le désert";"La Hyre, Laurent de ; France";"1625 / 1700  (2e quart du XVIIe siècle)";"B 660";"Département des Peintures";;"Longpont-sur-Orge (France)";
cl010366603;"La mort de saint Bruno";"Hubert, Victor ; Le Sueur, Eustache ; France";1821;"L 3989";"Département des Peintures";;"Le Havre (France), Musée des Beaux-Arts André Malraux";
cl010366615;"Christ en croix";"Latil, François Vincent Mathieu ; France";1821;"L 3986";"Département des Peintures";;"Le Tilleul (France)";
cl010366784;Mercure;"Ingres, Jean-Auguste-Dominique ; France ; Santi, Raffaello, dit Raphaël";1809;"B 662; MU 2474";"Département des Peintures";;"Paris (France), Ecole nationale supérieure des Beaux-Arts";
cl010367312;"Sainte Famille";"Forestier, Marie-Anne-Julie ; France ; Santi, Raffaello, dit Raphaël";1821;"L 3977";"Département des Peintures";;"Audour (France)";
cl010367314;"Le Christ mort sur les genoux de la Vierge";"Champmartin, Émile Callande de ; France";1820;"L 3978";"Département des Peintures";;"Romenay (France), Eglise Saint-Martin de Romenay";
cl010367444;"Elisabeth-Philippe-Marie-Hélène de France, dite Madame Elisabeth";"Labille-Guiard, Adélaïde ; France";1788;"RF 1947 47; MV 7332";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles, salle d'exposition";
cl010367463;"L'Adoration des bergers";"Anonyme ; Inconnue";;"B 2557";"Département des Peintures";;"Mennecy (France)";
cl010367486;"La Vierge et l'Enfant Jésus";"Anonyme ; Inconnue";;"B 2556";"Département des Peintures";;"Tours (France)";
cl010367488;"Jeanne d'Arc";"Champaigne, Philippe de ; France";"1600 / 1700  (XVIIe siècle)";"B 2553";"Département des Peintures";;"Orléans (France)";
cl010367489;"Portrait en pied de Louis XIV";"Rigaud, Hyacinthe ; France";"1700 / 1800  (XVIIIe siècle)";"B 2552";"Département des Peintures";;"Paris (France), Musée de l'Armée, salle d'exposition";
cl010367503;"Apparition des anges à Saint Grégoire";"Anonyme ; Inconnue";;"B 2547";"Département des Peintures";;"Audour (France)";
cl010367523;"La Vierge et l'Enfant Jésus";"Anonyme ; Inconnue";;"B 2546";"Département des Peintures";;"Lagrâce-Dieu (France)";
cl010367543;"Saint Michel terrassant le Démon";"Anonyme ; France ; Reni, Guido";;"B 2531";"Département des Peintures";;"Saint-Quentin (France)";
cl010367592;"David et Sainte Cécile célébrant les louanges de Dieu";"Anonyme ; Inconnue";;"B 2509";"Département des Peintures";;"Chevilly-Larue (France), Refuge Saint-Michel-de-Chevilly";
cl010367593;"Le Christ mort et la Vierge";"Anonyme ; Inconnue";;"B 2508";"Département des Peintures";;"Chevilly-Larue (France), Refuge Saint-Michel-de-Chevilly";
cl010367594;"Sainte Madeleine";"Anonyme ; Inconnue";;"B 2507";"Département des Peintures";;"Marcelcave (France)";
cl010367623;"Saint Augustin";"Anonyme ; Inconnue";;"B 2506";"Département des Peintures";;"Wittes (France)";
cl010367626;"L'Adoration des Bergers";"Spranger, Bartholomeus ; Pays-Bas du Sud";;"B 2505";"Département des Peintures";;"Blaringhem (France), Église Saint-Martin";
cl010367644;"Le Christ en croix";"Anonyme ; Inconnue";;"B 2504";"Département des Peintures";;"Wittes (France)";
cl010367892;"Notre Dame de Douleur";"Anonyme ; Inconnue";;"B 2489";"Département des Peintures";;"Amiens (France)";
cl010367903;"Le Sacre d'un Roi de France";"Anonyme ; Inconnue";;"B 2488";"Département des Peintures";;"Amiens (France)";
cl010367904;"L'union des poésies grecque et latine";"Le Roux, Hector ; France";1889;"INV 20089 B";"Département des Peintures";;"non exposé";
cl010367905;"Junon à Nauplie";"Le Roux, Hector ; France";1889;"INV 20089 C";"Département des Peintures";;"non exposé";
cl010368035;"Saint Jérôme";"Vignon, Claude ; France";;"B 1037";"Département des Peintures";;"Marcelcave (France)";
cl010368141;"Sainte Famille";"France ; Le Brun, Charles";"1670 / 1700  (3e tiers du XVIIe siècle)";"B 1023";"Département des Peintures";;"Romenay (France), Eglise Saint-Martin de Romenay";
cl010368172;"L'Apparition de saint Pierre et de saint Paul à saint François en extase";"Van Loo, Jean-Baptiste ; France";"1700 / 1750  (1e moitié du XVIIIe siècle)";"B 1012";"Département des Peintures";;"Saint-Brice-sous-Forêt (France)";
cl010368233;"Jésus devant Pilâte";France;"1600 / 1700  (XVIIe siècle)";"B 1000";"Département des Peintures";;"Marcelcave (France)";
cl010368287;"L'Ascension de Jésus Christ";"Tiersonnier, Louis Simon ; France";"1740 / 1760  (Milieu du XVIIIe siècle)";"B 989";"Département des Peintures";;"Amiens (France), Église Saint-Pierre";
cl010368544;"Andromaque au tombeau d'Hector";"Taillasson, Jean Joseph ; France";"1750 / 1800  (2e moitié du XVIIIe siècle)";"B 986 A";"Département des Peintures";;"Libourne (France), Musée des Beaux-Arts et d'Archéologie";
cl010368663;"La Madeleine aux pieds du Christ";"Prudhomme ou Preudhomme, Jérôme ; France";"1700 / 1800  (XVIIIe siècle)";"B 949";"Département des Peintures";;"non exposé";
cl010380565;"Madeleine pénitente confortée par les anges";"De Óbidos, Josefa ; Portugal";1679;"RF 2016 13";"Département des Peintures";;"non exposé";
cl010380583;"La Rotonde de Mars sous la Restauration";"Warlencourt, Joseph ; Belgique";"1800 / 1825  (1e quart du XIXe siècle)";"RF 2016 14";"Département des Peintures";;"non exposé";
cl010382306;"Saint Jean Baptiste";"Crivelli, Giovanni di Tommasino ; Italie";"1450 / 1500  (2e moitié du XVe siècle)";"RF 2016 15";"Département des Peintures";;"Avignon (France), Musée du Petit Palais";
cl010389750;"Portrait de Napoléon Bonaparte (1769-1821), Premier Consul";"Girodet de Roucy-Trioson, Anne-Louis ; France";"1800 / 1840  (Début du XIXe siècle)";"RF 1020; MV 5406";"Département des Peintures";;"Rueil-Malmaison (France), Musée national des châteaux de Malmaison et Bois-Préau";
cl010389756;"Blaise Pascal (1623-1662)";"Quesnel, François II ; France";"1600 / 1700  (XVIIe siècle)";"RF 1479; MV 5527";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles";
cl010391683;"Joas sauvé de la persécution d'Athalie";"Assereto, Gioacchino ; Italie";"1600 / 1650  (1e moitié du XVIIe siècle)";"RF 2017 2; TR 76";"Département des Peintures";;"non exposé";
cl010402773;"La Visitation";"Roussel, Amélie ; France ; Sebastiano del Piombo (Sebastianio Luciani, dit)";"1840 / 1860  (Milieu du XIXe siècle)";"LP 7299";"Département des Peintures";;"Angers (France), Conservation départementale du patrimoine de Maine-et-Loire";
cl010402803;L'Assomption;"Gambard, Henri-Augustin ; Murillo, Bartolomé Esteban ; France";"1840 / 1860  (Milieu du XIXe siècle)";"LP 6824";"Département des Peintures";;"Angers (France), Conservation départementale du patrimoine de Maine-et-Loire";
cl010402804;"Vierge à l'Enfant";"Dimier, Clémence ; Murillo, Bartolomé Esteban ; France";"1840 / 1860  (Milieu du XIXe siècle)";"LP 5639";"Département des Peintures";;"Angers (France), Conservation départementale du patrimoine de Maine-et-Loire";
cl010407669;"La Parabole du bon grain et de l'ivraie";"Viani, Domenico Maria ; Italie";"vers 1690";"RF 2017 6";"Département des Peintures";;"non exposé";
cl010407671;"Saint Jean-Baptiste";"Maître du retable d'Avila ; Espagne";"vers 1510";"RF 2017 4";"Département des Peintures";;"non exposé";
cl010407672;"Sainte Agnès";"Maître du retable d'Avila ; Espagne";"vers 1510";"RF 2017 5";"Département des Peintures";;"non exposé";
cl010410489;"La Visitation";"Suvée, Joseph Benoît ; France";1781;COA-MAR49/358;"Département des Peintures";;"Paris (France), Église Sainte-Marguerite";
cl010416494;"La Naissance de la Vierge";"Suvée, Joseph Benoît ; France";1779;COA-ASS14/97;"Département des Peintures";;"Paris (France), Église Notre-Dame-de-l'Assomption";
cl010416624;"La Naissance de la Vierge";"Le Nain, Louis ; Le Nain, Famille ; France";"1640 / 1645  (2e quart du XVIIe siècle)";"COA-EMO2385; NDP 766";"Département des Peintures";;"Paris (France), Cathédrale Notre-Dame de Paris";
cl010417205;"Enfants dans un jardin, près d'un bassin";"Le Brun, Charles ; France";"1600 / 1700  (XVIIe siècle)";"R 223; GOB 622";"Département des Peintures";;"Paris (France), Mobilier National et manufactures des Gobelins, de Beauvais et de la Savonnerie";
cl010417263;"Le Massacre des Innocents";"Le Brun, Charles ; France";"1650 / 1700  (2e moitié du XVIIe siècle)";"B 723";"Département des Peintures";;"Marcelcave (France)";
cl010417285;"La Vocation de Saint Jean et de Saint Jacques";"Jouvenet, Jean ; France";"1600 / 1700  (XVIIe siècle)";"B 675";"Département des Peintures";;"Noailles (France), Église de l'Assomption de Notre-Dame";
cl010417303;"Fabricius, accompagné de sa famille, refuse les présents que Pyrrhus lui envoie";"Lagrenée, Louis Jean-François ; France";1777;"B 698";"Département des Peintures";;"Libourne (France), Musée des Beaux-Arts et d'Archéologie, salle d'exposition";
cl010417343;"La Visitation";"Le Nain, Famille ; France";"1600 / 1650  (1e moitié du XVIIe siècle)";"B 750";"Département des Peintures";;"Saint-Denis-de-Pile (France), Église catholique";
cl010417389;"Ex voto pour la convalescence d'un prince français";"Mignard, Pierre ; France";"1600 / 1700  (XVIIe siècle)";"B 830; MV 8105";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles";
cl010417439;"Le Christ en croix";"Le Brun, Charles ; France";"1600 / 1700  (XVIIe siècle)";"B 726";"Département des Peintures";;"Menou (France)";
cl010417845;"La Liberté rendue aux arts sous le règne de Louis XVI";"Suvée, Joseph Benoît ; France";1780;"MR 2499";"Département des Peintures";;"Paris (France), Ministère de la Justice";
cl010418403;"Vierge à l'Enfant";"Galimard, Auguste ; Murillo, Bartolomé Esteban ; France";1838;"LP 3246";"Département des Peintures";;"La Roche-sur-Yon (France), Musée municipal";
cl010420203;"La Vierge au lapin";"Manet, Édouard ; France";"1840 / 1860  (Milieu du XIXe siècle)";"RF 2017 7";"Département des Peintures";;"Denon, [Peint] Salle 711 - Salle de la Joconde";
cl010420205;"Anges musiciens";"Maître de Saint-Barthélemy ; Allemagne Cologne";"1475 / 1525  (Fin du XVe siècle - début du XVIe siècle)";"RF 2017 8";"Département des Peintures";;"Richelieu, [Peint] Salle 819 - Tradition et innovations à Cologne";
cl010420206;"Étude de jeune Grec";"Dubufe, Claude-Marie ; France";"1826 / 1827  (1e moitié du XIXe siècle)";"RF 2017 9";"Département des Peintures";;"Sully, [Peint] Salle 941 - Théodore Géricault (1791-1824)";
cl010420643;"Arbre généalogique des trente premiers sultans ottomans";;"avant 1819";"MAO 2315";"Département des Arts de l'Islam";"Place of creation : Istanbul (= Constantinople)";"Louvre-Lens, Galerie du Temps";
cl010420723;"La tombe de Patron";;"-25 / 0  (4e quart Ie s. av. J.-C.)";"P 37.1";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010426221;"Judith tenant la tête d'Holopherne";"Lallemant, Georges ; France";"vers 1605";RFML.PE.2018.13.1;"Département des Peintures";;"Richelieu, [Peint] Salle 824 - Seconde École de Fontainebleau";
cl010427862;"Nature morte";"Anonyme ; Italie";"vers 1650";RFML.PE.2018.23.1;"Département des Peintures";;"non exposé";
cl010428222;"La Déploration sur le Christ mort";"Faccini, Pietro ; Italie";"1590 / 1600  (Fin du XVIe siècle - début du XVIIè siècle)";RFML.PE.2018.27.1;"Département des Peintures";;"non exposé";
cl010428224;"Le Pardon";"Landon, Charles Paul ; France";1795;RFML.PE.2018.27.2;"Département des Peintures";;"Le Mans (France), Musée de Tessé";
cl010428225;"Le peintre Peter Christian Skovgaard dans l'étable de Morten Jensen à Vejby";"Lundbye, Johann Thomas ; Danemark";1843;RFML.PE.2018.19.1;"Département des Peintures";;"Richelieu, [Peint] Salle 862 - Pays scandinaves";
cl010428741;"Adam et Eve pleurant le corps d'Abel mort";"Martínez Domedel, Sebastián ; Espagne";"vers 1655";RFML.PE.2018.31.1;"Département des Peintures";;"non exposé";
cl010432661;"Henri Duverger, comte de La Rochejaquelein";"Guérin, Pierre-Narcisse ; France";"1800 / 1840  (Début du XIXe siècle)";"INV 5187; MV 5256; L 3550";"Département des Peintures";;"Cholet (France), Musée d'Art et d'Histoire, salle d'exposition";
cl010432663;"Louis Duverger, marquis de La Rochejaquelein";"Guérin, Pierre-Narcisse ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"INV 5188; L 3676; MV 5257";"Département des Peintures";;"Cholet (France), Musée d'Art et d'Histoire, salle d'exposition";
cl010432664;"François Athanase Charrette dela Contrie";"Guérin, Paulin ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"INV 5231";"Département des Peintures";;"Cholet (France), Musée d'Art et d'Histoire, salle d'exposition";
cl010432665;"Antoine Philippe de la Trémoille, prince de Talmond, général vendéen";"Cogniet, Léon ; France ; Guérin, Pierre-Narcisse";"1800 / 1900  (XIXe siècle)";"INV 5189; C 120; MV 5264";"Département des Peintures";;"Cholet (France), Musée d'Art et d'Histoire, salle d'exposition";
cl010432666;"Maurice Joseph Louis Gigost d'Elbée";"Guérin, Paulin ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"INV 5232; C 169; MV 5265";"Département des Peintures";;"Cholet (France), Musée d'Art et d'Histoire, salle d'exposition";
cl010432847;"Pierre Jean Baptiste Constant, comte de Suzannet";"Mauzaisse, Jean Baptiste ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"INV 6580; MV 5263";"Département des Peintures";;"Cholet (France), Musée d'Art et d'Histoire, salle d'exposition";
cl010434940;"David jouant de la harpe pour le roi Saül";"Gros, Antoine-Jean Baron ; France";1822;RFML.PE.2018.43.1;"Département des Peintures";;"Denon, [Peint] Salle 700 - Salle Mollien, romantisme";
cl010434960;"L'Assomption (avers)";"France Marseille ; Lieferinxe, Josse ; Lieferinxe, Josse ; France Provence ; Simondi, Bernardino ; France Avignon";"1497 / 1508  (Fin du XVe siècle - début du XVIe siècle)";RFML.PE.2018.60.1;"Département des Peintures";;"Richelieu, [Peint] Salle 832 - La Provence vers 1450-1500 : un carrefour cosmopolite";
cl010434971;"La Vierge à l'Enfant entourée de saints et d'un donateur";"Anonyme ; France";"vers 1430";RFML.PE.2018.51.1;"Département des Peintures";;"Richelieu, [Peint] Salle 835 - La peinture au 14e siècle / Le style gothique international";
cl010436975;"Portrait de Dominique-Jean Larrey (1766-1842), chirurgien de la Garde Impériale";"Benoist, Marie Guillemine, née Le Roulx de La Ville ou de Laville-Leroulx ; France";"après 1804";RFML.PE.2019.1.1;"Département des Peintures";;"Paris (France), Musée de l'Armée, salle d'exposition";
cl010437735;"Saint Jean Baptiste";"Giovanni Battista Caracciolo (il Battistello, dit) ; Italie";"1600 / 1650  (1e moitié du XVIIe siècle)";"INV 20976; MV 8326";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles";
cl010440601;"La Déploration du Christ";"Poerson, Charles ; France";"vers 1645";RFML.PE.2019.6.1;"Département des Peintures";;"non exposé";
cl010443111;"Les Pèlerins de saint Roche";"Whittredge Thomas Worthington ; Etats-Unis";1856;"RFML.PE.2024.16.1; DL 2019 1";"Département des Peintures";;"non exposé";
cl010443112;"Berkshire Hills";"Inness, George ; Etats-Unis";"vers 1846";"RFML.PE.2024.17.1; DL 2019 2";"Département des Peintures";;"non exposé";
cl010443758;"Portrait de Mrs George Joseph Bell, née Barbara Shaw ( 1790-1883)";"Raeburn, Sir Henry ; Grande-Bretagne";"vers 1806";RFML.PE.2019.15.1;"Département des Peintures";;"Denon, [Peint] Salle 713 - Grande Bretagne / États-Unis";
cl010443783;"L'Apparition du Christ à la Vierge";"Ghirlandaio, Domenico (Domenico di Tommaso Bigordi, dit) ; Italie";"vers 1490";RFML.PE.2019.9.1;"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010446205;"Le Christ et saint Phanourios";"Desos Silvestros";"1620 / 1630  ";RFML.PE.2019.21.1;"Département des Arts de Byzance et des Chrétientés en Orient";;"non exposé";
cl010446207;"Le Rêve du bonheur (esquisse)";"Prud'hon, Pierre-Paul ; France";"1818 / 1819  (1e quart du XIXe siècle)";RFML.PE.2019.22.1;"Département des Peintures";;"Sully, [Peint] Salle 936 - Pierre Henri de Valenciennes (1750-1819) et l’étude d’après nature / Pierre-Paul Prud’hon (1758-1823), [Peint] Salle 936 - Prud’hon";
cl010446363;"Scènes de la vie de Thésée et Hippolyte";"Maître des cassoni Campana ; Italie";"1500 / 1600  (XVIe siècle)";RFML.PE.2019.25.1;"Département des Peintures";;"Avignon (France), Musée du Petit Palais";
cl010446482;"Vue cavalière de Paris, prise au-dessus des Champs Elysées";"Grevenbroeck, Charles-Léopold ; Pays-Bas du Sud";1741;"INV 20939; CARP1042";"Département des Peintures";;"Paris (France), Musée Carnavalet";
cl010446635;"Le Pigeonnier";"Boselli, Felice ; Italie";"1720 / 1730  (1e tiers du XVIIIe siècle)";RFML.PE.2019.27.1;"Département des Peintures";;"non exposé";
cl010449643;"Jeanne d'Arc blessée au moment où elle fait flotter son étendard sur le fort des Tourelles";"Vinchon, Auguste ; France";1824;"C 44";"Département des Peintures";;"Orléans (France), Musée des Beaux-Arts";
cl010451782;"Artémise buvant les cendres du roi Mausole, son époux défunt (?)";"Anonyme ; France Fontainebleau";"vers 1570";RFML.PE.2019.40.1;"Département des Peintures";;"Richelieu, [Peint] Salle 823 - Première École de Fontainebleau";
cl010455667;"Étude de la tête d'un damné pour Dante et Virgile aux Enfers";"Delacroix, Eugène";"vers 1822";"MD 1982-2";"Musée national Eugène-Delacroix";;"non exposé";
cl010455668;"La Vierge du Sacré-Cœur";"Delacroix, Eugène";1821;"MD 1985-1";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Chambre";
cl010455669;"Charles Quint au monastère d'Yuste";"Delacroix, Eugène";1837;"MD 1987-1";"Musée national Eugène-Delacroix";;"non exposé";
cl010455670;"La Madeleine dans le désert";"Delacroix, Eugène";1845;"MD 1990-4";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455671;"Anacréon et une jeune fille";"Delacroix, Eugène";1834;"MD 1992-1";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455672;"Léda et le cygne";"Delacroix, Eugène";1834;"MD 1992-2";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix";
cl010455673;"Bacchus et un tigre";"Delacroix, Eugène";1834;"MD 1992-3";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455674;"Portrait d'Auguste-Richard de la Hautière";"Delacroix, Eugène";"vers 1828";"MD 2000-9";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455675;"Orphée vient policer les Grecs encore sauvages et leur enseigner les arts de la Paix";"Delacroix, Eugène";"avant 1847";"MD 2002-7";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455676;"Le Christ au jardin des Oliviers";"Delacroix, Eugène";"vers 1823";"MD 2007-2";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455677;"Roméo et Juliette (scène des Tombeaux des Capulets).";"Delacroix, Eugène";"vers 1850";"MD 2008-3";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455678;"Le Forgeron";"Delacroix, Eugène";"vers 1822";"MD 2008-5";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455679;"Portrait de Thalès Fielding";"Delacroix, Eugène";1825;"MD 2009-1";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Chambre";
cl010455680;"Étude d’après un des Caprices de Goya, deux plats de reliures médiévales et une veste orientale";"Delacroix, Eugène";"vers 1825";"MD 2011-1";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Salle à manger";
cl010455682;"Hercule au repos";"Andrieu, Pierre";"1800 / 1900  (XIXe siècle)";"MD 2002-8";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455683;"Saint-Michel terrassant le démon, d'après Delacroix";"Andrieu, Pierre";"1840 / 1860  (Milieu du XIXe siècle)";"MD 2002-3";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Salle à manger";
cl010455684;"Hercule et l'hydre de Lerne, d'après Delacroix";"Andrieu, Pierre";"1800 / 1900  (XIXe siècle)";"MD 2002-9";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455685;"Portrait de femme";"Boilly, Louis Léopold";"1800 / 1900  (XIXe siècle)";"MD 2000-11";"Musée national Eugène-Delacroix";;"non exposé";
cl010455686;Odalisque;"Colin, Alexandre";"1800 / 1900  (XIXe siècle)";"MD 2007-14";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455687;"Portrait du comte Charles de Mornay";"Dedreux Dorcy, Pierre Joseph";"vers 1831";"MD 2011-2";"Musée national Eugène-Delacroix";;"non exposé";
cl010455688;Autoportrait;"Espagnat, Georges d'";1947;"MD 2002-10";"Musée national Eugène-Delacroix";;"non exposé";
cl010455689;"Esquisse pour l'Hommage à Delacroix";"Fantin-Latour, Henri";"vers 1863";"MD 2008-21";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Salon";
cl010455690;"Portrait d'Eugène Delacroix";"Fielding, Thales";"vers 1824";"MD 2009-2";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Chambre";
cl010455691;"Portrait de Delacroix, d'après l'autoportrait conservé aux Offices";"Gaultron, Hippolyte-Charles";"après 1846";"MD 2012-2";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Chambre";
cl010455692;"La place du Tertre à Montmartre";"Georges-Michel, Michel";1953;"MD 2002-11";"Musée national Eugène-Delacroix";;"non exposé";
cl010455693;"Vue d'Italie";"Huet, Paul";1841;"MD 2000-13";"Musée national Eugène-Delacroix";;"non exposé";
cl010455694;"Le Tournoi, d'après Rubens";"Poterlet, Louis-Henri-Hippolyte";"1800 / 1850  (1e moitié du XIXe siècle)";"MD 2002-12";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Salle à manger";
cl010455695;"Portrait d'un Européen en costume oriental";"Riesener, Léon";"1800 / 1900  (XIXe siècle)";"MD 2012-14";"Musée national Eugène-Delacroix";;"non exposé";
cl010455696;L'Annonciation;"Delacroix, Eugène";1841;"MD 1988-8";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
cl010455697;"L'Éducation de la Vierge";"Delacroix, Eugène";1842;"MD 2003-8";"Musée national Eugène-Delacroix";;"Musée National Eugène Delacroix, Atelier";
