ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl010061146;"Portrait d'Antoine de Beaurain";"Anonyme ; France";"1700 / 1800  (XVIIIe siècle)";"RF 1009";"Département des Peintures";;"non exposé";
cl010061147;"Nymphes et satyres";"Ricci, Sebastiano ; Italie";"1675 / 1725  (Fin du XVIIe siècle - début du XVIIIè siècle)";"RF 1989 28";"Département des Peintures";;"non exposé";
cl010061148;"Paysage avec ruines et pasteurs";"Patel, Pierre ; France";"vers 1652";"RF 1989 27";"Département des Peintures";;"non exposé";
cl010061149;"La Rixe";"Traversi, Gaspare ; Italie";1754;"RF 1990 2";"Département des Peintures";;"non exposé";
cl010061150;"Paysage avec trois bergers et trois chiens";"Dughet, Gaspard ; France";"vers 1670";"INV 1059; MR 231";"Département des Peintures";;"non exposé";
cl010061151;"La Vierge adorant l'Enfant Jésus";"Sassoferrato (Giovanni Battista Salvi, dit) ; Italie";"1600 / 1700  (XVIIe siècle)";"MI 628; Campana 540";"Département des Peintures";;"non exposé";
cl010061152;"Le Mariage mystique de sainte Catherine";"Passeri, Giuseppe ; Italie";"1690 / 1710  (Fin du XVIIe siècle - début du XVIIIè siècle)";"INV 375; MR 342";"Département des Peintures";;"non exposé";
cl010061153;"Bataille à l'entrée d'une forêt";"Van der Meulen, Adam Frans ; France";"1663 / 1664  (XVIIe siècle)";"INV 1513; MR 842";"Département des Peintures";;"non exposé";
cl010061154;"L'Union du Dessin et de la Couleur";"Reni, Guido ; Italie";"1620 / 1625  (1e quart du XVIIe siècle)";"INV 534; MR 290";"Département des Peintures";;"Denon, [Peint] Salle 716 - Grande Galerie, Salle 716 - (5e travée)";
cl010061155;"Le mois d'août. Moissonneurs";"Patel, Pierre Antoine ; France";1699;"INV 7135; MR 2279";"Département des Peintures";;"non exposé";
cl010061157;"Le mois de septembre. Voyageurs attaqués par des brigands";"Patel, Pierre Antoine ; France";1699;"INV 7136; MR 2282";"Département des Peintures";;"non exposé";
cl010061158;"Mars et Rhéa Silvia";"Poussin, Nicolas ; France";"avant 1650";"INV 7294; MR 2348";"Département des Peintures";;"non exposé";
cl010061159;"Vue du village de Cagnes, près d'Antibes (Var)";"Fleury, François Antoine Léon ; France";1845;"INV 4460; LP 6300";"Département des Peintures";;"Richelieu, [OArt] Salle 543 - Appartements Napoléon III - Salon de famille";
cl010061160;"La Cruche cassée. Copie ou esquisse originale d'après le tableau original conservé au Louvre.";"Greuze, Jean-Baptiste ; France";"1700 / 1800  (XVIIIe siècle)";"RF 3801";"Département des Peintures";;"Sully, [Peint] Salle 932 - Jean-Baptiste Greuze (1725-1805)";
cl010061161;"Le Denier de César";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"vers 1614";"INV 1803; MR 1001";"Département des Peintures";;"non exposé";
cl010061162;"L'amende honorable dans un couvent des frères chevaliers, ermites de Saint-Maurice.";"Jacquand, Claudius ; France";"1800 / 1900  (XIXe siècle)";"RF 433";"Département des Peintures";;"non exposé";
cl010061163;"Portrait de femme, avec une voilette";"Anonyme ; France";"1900 / 1950  (2e moitié du XXe siècle)";"INV 20711";"Département des Peintures";;"non exposé";
cl010061164;"Le choeur de la Grote Kerk à La Haye";"Bosboom, Johannes ; Pays-Bas";1856;"RF 2549";"Département des Peintures";;"non exposé";
cl010061165;"Madame de Longchamp, née Barry (morte en 1863), tenant son testament";"Hesse, Alexandre ; France";"1800 / 1900  (XIXe siècle)";"RF 2689";"Département des Peintures";;"non exposé";
cl010061166;"Enfant et chien";"Paolo Caliari, dit Veronese ; Caliari, Benedetto ; France";"1800 / 1900  (XIXe siècle)";"INV 20788";"Département des Peintures";;"non exposé";
cl010061167;"La Course d'Hippomène et d'Atalante.";"Hallé, Noël ; France";1765;"INV 5270; B 645";"Département des Peintures";;"Sully, [AGER] Salle 660 - Salle des Sept Cheminées";
cl010061168;"Intérieur d'église gothique (pastiche dans le goût de Pieter Neefs)";"Lafontaine, Pierre-Joseph ; France";1793;"INV 5551; LP 1590";"Département des Peintures";;"non exposé";
cl010061169;"Retable de la Déploration Christ : La Stigmatisation de saint François d'Assise.";"Cleve, Joos van ; Pays-Bas du Sud";"1520 / 1525  (1e quart du XVIe siècle)";"INV 1996 3; MR 759";"Département des Peintures";;"Richelieu, [Peint] Salle 814 - Humanisme et Réforme";
cl010061170;"Retable de la Déploration du Christ : La Cène.";"Cleve, Joos van ; Pays-Bas du Sud";"1520 / 1525  (1e quart du XVIe siècle)";"INV 1996 1; MR 759";"Département des Peintures";;"Richelieu, [Peint] Salle 814 - Humanisme et Réforme";
cl010061171;"Intérieur du cabinet du comte de Nieuwerkerke, Directeur général des Musées impériaux, au louvre";"Giraud, Charles ; France";1859;"RF 1990 4";"Département des Peintures";;"non exposé";
cl010061172;"La Salle des Sept Cheminées au musée du Louvre, vue depuis la salle des Bijoux";"Béroud, Louis ; France";1909;"RF 1990 9";"Département des Peintures";;"non exposé";
cl010061173;"L'Enfant Jésus en gloire entouré de quatre saints (grisaille)";"Sallaert, Anton ; Pays-Bas du Sud";"1630 / 1640  (Début du XVIIe siècle)";"RF 1990 11";"Département des Peintures";;"Richelieu, [Peint] Salle 854 - Le paysage flamand";
cl010061174;"Scène de chasse";"Anonyme ; Pays-Bas";"1600 / 1700  (XVIIe siècle)";"MNR 717";"Département des Peintures";;"non exposé";MNR
cl010061175;"Paysage. Le torrent";"Turpin de Crissé, Lancelot Théodore ; France";"1825 / 1850  (2e quart du XIXe siècle)";"MI 235";"Département des Peintures";;"non exposé";
cl010061176;"Paysage. Au premier plan, un troupeau de daims.";"Turpin de Crissé, Lancelot Théodore ; France";"1825 / 1850  (2e quart du XIXe siècle)";"MI 234";"Département des Peintures";;"non exposé";
cl010061177;"Vase de fleurs";"Bruyère, Élise ; France";1836;"INV 3086; LP 2328";"Département des Peintures";;"Richelieu, [OArt] Salle 543 - Appartements Napoléon III - Salon de famille";
cl010061178;"Paysage. Lavandières à la fontaine";"Anonyme ; France";"1700 / 1725  (1e quart du XVIIIe siècle)";"MNR 44";"Département des Peintures";;"non exposé";MNR
cl010061179;"Six petites vues de Paris : Invalides, Place de la Concorde, Arc de Triomphe de l'Etoile, Pavillon de Marsan, Tuileries, Place Vendôme, Passerelle des Arts";"Villeret, Francois Étienne ; France";"1840 / 1860  (Milieu du XIXe siècle)";"MNR 661";"Département des Peintures";;"non exposé";MNR
cl010061180;"Paysage montagneux avec torrent";"Anonyme ; Suisse";"1800 / 1900  (XIXe siècle)";"MNR 736; 2581; 3357";"Département des Peintures";;"non exposé";MNR
cl010061181;"Souvenir des bords du Rhin, entre Coblence et Mayence";"Ouvrié, Justin ; France";1861;"INV 20858";"Département des Peintures";;"Richelieu, [OArt] Salle 543 - Appartements Napoléon III - Salon de famille";
cl010061185;"Femme jouant de la guitare";"Honthorst, Gerrit van ; Pays-Bas";"1600 / 1700  (XVIIe siècle)";"INV 1369; B 273";"Département des Peintures";;"Richelieu, [Peint] Salle 841 - Utrecht et Dordrecht";
cl010061188;"La Vierge allaitant l'Enfant, dit La Vierge au coussin vert";"Solario, Andrea ; Italie";"1500 / 1600  (XVIe siècle)";"INV 20893";"Département des Peintures";;"non exposé";
cl010061190;"Sphinx et pyramide";"Gazzotti, Elvezia ; France";"1900 / 1910  (Début du XXe siècle)";"INV 20933";"Département des Peintures";;"non exposé";
cl010061191;"Fleurs et fruits";"Lemercier, Charles Nicolas ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"INV 20857";"Département des Peintures";;"non exposé";
cl010061192;"Un Déjeuner de chasse";"Troy, Jean-François de ; France";1737;"RF 1990 18";"Département des Peintures";;"Sully, [Peint] Salle 919 - Les peintres de Louis XV";
cl010061193;"Les Plaisirs du bain";"Lancret, Nicolas ; France";"avant 1725";"RF 1990 20";"Département des Peintures";;"non exposé";
cl010061194;"Le Repas au retour de la chasse";"Lancret, Nicolas ; France";"vers 1725";"RF 1990 19";"Département des Peintures";;"Sully, [Peint] Salle 919 - Les peintres de Louis XV";
cl010061196;"Les deux Cousines";"Watteau, Jean-Antoine ; France";"1716 / 1717  (1e quart du XVIIIe siècle)";"RF 1990 8";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010061197;"Le Triomphe de la Religion";"France ; Verdier, François";1686;"RF 1990 10";"Département des Peintures";;"non exposé";
cl010061198;Boiseries;"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"RF 1975 77 J";"Département des Peintures";;"non exposé";
cl010061199;Boiseries;"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"RF 1975 77 G";"Département des Peintures";;"non exposé";
cl010061200;Boiseries;"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"RF 1975 77 F";"Département des Peintures";;"non exposé";
cl010061201;Boiseries;"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"RF 1975 77 D";"Département des Peintures";;"non exposé";
cl010061202;Boiseries;"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"RF 1975 77 C";"Département des Peintures";;"non exposé";
cl010061203;Boiseries;"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"RF 1975 77 B";"Département des Peintures";;"non exposé";
cl010061208;Paysage;"Anonyme ; France";1674;"INV 8795 S";"Département des Peintures";;"non exposé";
cl010061209;Paysage;"Anonyme ; France";1674;"INV 8795 R";"Département des Peintures";;"non exposé";
cl010061210;Paysage;"Anonyme ; France";1674;"INV 8795 P";"Département des Peintures";;"non exposé";
cl010061211;Paysage;"Anonyme ; France";1674;"INV 8795 Q";"Département des Peintures";;"non exposé";
cl010061212;Paysage;"Anonyme ; France";1674;"INV 8795 O";"Département des Peintures";;"non exposé";
cl010061213;Paysage;"Anonyme ; France";1674;"INV 8795 M";"Département des Peintures";;"non exposé";
cl010061214;Paysage;"Anonyme ; France";1674;"INV 8795 K";"Département des Peintures";;"non exposé";
cl010061215;Paysage;"Anonyme ; France";1674;"INV 8795 I";"Département des Peintures";;"non exposé";
cl010061216;Paysage;"Anonyme ; France";1674;"INV 8795 H";"Département des Peintures";;"non exposé";
cl010061217;Paysage;"Anonyme ; France";1674;"INV 8795 G";"Département des Peintures";;"non exposé";
cl010061218;Paysage;"Anonyme ; France";1674;"INV 8795 F";"Département des Peintures";;"non exposé";
cl010061219;Paysage;"Anonyme ; France";1674;"INV 8795 E";"Département des Peintures";;"non exposé";
cl010061220;Paysage;"Anonyme ; France";1674;"INV 8795 C";"Département des Peintures";;"non exposé";
cl010061221;Paysage;"Anonyme ; France";1674;"INV 8795 B";"Département des Peintures";;"non exposé";
cl010061222;"Nicolas-Louis Planat de la Faye";"Winterhalter, Hermann ; Allemagne";1845;"RF 1029";"Département des Peintures";;"non exposé";
cl010061223;"Allégorie de l'enfance (?)";"Sustris, Lambert ; Pays-Bas";"1500 / 1600  (XVIe siècle)";"RF 3840";"Département des Peintures";;"non exposé";
cl010061225;"Persée et Andromède";"Mignard, Pierre ; France";"1678 / 1679  (3e tiers du XVIIe siècle)";"RF 1989 8";"Département des Peintures";;"Sully, [Peint] Salle 916 - Les peintres de Louis XIV";
cl010061226;"Visconti présente à Napoléon III les plans du 'nouveau Louvre', 1853";"Tissier, Ange ; France";"1800 / 1900  (XIXe siècle)";"DL 1989 1; MV 5435";"Département des Peintures";;"Sully, [HIST LOUVRE] Salle 136 - Salle saint Louis Nord, Vitrine 03";
cl010061229;"Vue de la Colonnade du Louvre.";"Demachy, Pierre-Antoine ; France";1772;"INV 6414; MR 1452";"Département des Peintures";;"Sully, [HIST LOUVRE] Salle 134 - Salle de la maquette, Vitrine 03";
cl010061230;"Le Triomphe de Mars (un des quatre fragments)";"Coypel, Noël ; France";"1684 / 1690  (Fin du XVIIe siècle)";"INV 3484 C; B 1725";"Département des Peintures";;"non exposé";
cl010061233;"La Résurrection de Lazare";"Van Den Berghe, Charles Auguste ; France";1840;"INV 20848";"Département des Peintures";;"non exposé";
cl010061234;"L'Evanouissement de la Vierge";"Hesse, Nicolas-Auguste ; France";1838;"INV 20849";"Département des Peintures";;"non exposé";
cl010061235;"Vanité au cadran solaire";"Stoskopff, Sébastien ; Allemagne";"1630 / 1640  (XVIIe siècle)";"RF 1989 29";"Département des Peintures";;"non exposé";
cl010061236;"Nature morte (lièvre, canard, bouteilles, pain et fromage)";"Oudry, Jean-Baptiste ; France";1742;"RF 1989 26";"Département des Peintures";;"Sully, [Peint] Salle 921 - Peinture de genre";
cl010061237;"Portrait de jeune femme, dit à tort Portrait de Mademoiselle d'Aumale";"Anonyme ; Italie";"1600 / 1700  (XVIIe siècle)";"RF 2514";"Département des Peintures";;"non exposé";
cl010061238;"Les marchands d'estampes sous le guichet de la colonnade";"Demachy, Pierre-Antoine ; France";"1700 / 1800  (XVIIIe siècle)";"DL 1989 3";"Département des Peintures";;"non exposé";
cl010061239;"Entrée du muséum et ruines de Saint-Louis du Louvre";"Bouhot, Étienne ; France";"1800 / 1900  (XIXe siècle)";"DL 1989 2; P1963";"Département des Peintures";;"Sully, [HIST LOUVRE] Salle 134 - Salle de la maquette, Vitrine 01";
cl010061240;"Saint Benoît et saint Augustin";"Braccesco, Carlo di Giovanni, dit Carlo da Milano ; Italie Ligurie";"1400 / 1500  (XVe siècle)";"INV 1410 Gauche; L 3460";"Département des Peintures";;"Denon, [Peint] Salle 710 - Grande Galerie, Salle 710 - (1ère travée)";
cl010061242;"Ruines dans un paysage";"Anonyme ; France";"1700 / 1800  (XVIIIe siècle)";"MNR 773";"Département des Peintures";;"non exposé";MNR
cl010061243;"Le Jugement de Pâris (grisaille)";"Blocklandt, Anthonie van ; Pays-Bas";"1550 / 1600  (2e moitié du XVIe siècle)";"RF 1989 10";"Département des Peintures";;"Richelieu, [Peint] Salle 808 - La peinture flamande vers 1600";
cl010061244;"Portrait d’Hélène Fourment (1614-1673) au carrosse, suivie de son jeune fils Frans en page";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"vers 1639";"RF 1977 13";"Département des Peintures";;"Richelieu, [Peint] Salle 855 - Pierre Paul Rubens (1577-1640)";
cl010061245;"Les Actes des Apôtres. Saint Paul et les sacrificateurs";"Santi, Raffaello, dit Raphaël ; France";"1600 / 1700  (XVIIe siècle)";"INV 20781";"Département des Peintures";;"non exposé";
cl010061246;"Les Actes des Apôtres. La mort d'Ananie";"Santi, Raffaello, dit Raphaël ; France";"1600 / 1700  (XVIIe siècle)";"INV 20780";"Département des Peintures";;"non exposé";
cl010061247;"Actes des Apôtres. La Pêche miraculeuse";"Santi, Raffaello, dit Raphaël ; France";"1600 / 1700  (XVIIe siècle)";"INV 20779";"Département des Peintures";;"non exposé";
cl010061248;"Actes des Apôtres. La Prédication de saint Paul à Éphèse";"Santi, Raffaello, dit Raphaël ; France";"1600 / 1700  (XVIIe siècle)";"INV 20778";"Département des Peintures";;"non exposé";
cl010061249;"Actes des Apôtres. La Vision de saint Paul";"Santi, Raffaello, dit Raphaël ; France";"1600 / 1700  (XVIIe siècle)";"INV 20777";"Département des Peintures";;"non exposé";
cl010061250;"Actes des Apôtres. La lapidation de saint Étienne";"Santi, Raffaello, dit Raphaël ; France";"1600 / 1700  (XVIIe siècle)";"INV 20776";"Département des Peintures";;"non exposé";
cl010061251;"Le Palais des Tuileries après l'incendie de 1871, vu depuis le Grand Bassin du jardin";"Cate, Siebe Johannes Ten ; France";1883;"RF 1988 21";"Département des Peintures";;"non exposé";
cl010061252;"Le Palais des Tuileries après l'incendie de 1871, vu depuis le Jardin du Carrousel";"Cate, Siebe Johannes Ten ; France";1883;"RF 1988 20";"Département des Peintures";;"non exposé";
cl010061253;"Louis XIV (1638-1715), Roi de France";"Rigaud, Hyacinthe ; France";"1600 / 1700  (XVIIe siècle)";"INV 7528; INV 20823; B 2079";"Département des Peintures";;"non exposé";
cl010061254;"Triptyque de la famille Sedano : volet gauche : Jean de Sedano et son fils en prière, avec saint Jean Baptiste ; face externe : Adam, nu";"David, Gérard ; Pays-Bas du Sud";"1490 / 1495  (4e quart du XVe siècle)";"RF 588 B";"Département des Peintures";;"Richelieu, [Peint] Salle 817 - Répéter et décliner les modèles des grands peintres";
cl010061255;"L'Ange annonçant à Abraham la naissance d'un fils";"Provost, Jan ; Pays-Bas du Sud";"1500 / 1600  (XVIe siècle)";"RF 1989 35";"Département des Peintures";;"Richelieu, [Peint] Salle 817 - Répéter et décliner les modèles des grands peintres";
cl010061257;"Le Christ devant Pilate";"Troy, Jean-François de ; France";1731;"INV 20759";"Département des Peintures";;"non exposé";
cl010061258;"Le Triomphe de Mardochée";"Troy, Jean-François de ; France";"1738 / 1739  (XVIIIe siècle)";"INV 8219; MR 1515";"Département des Peintures";;"Sully, [AGER] Salle 660 - Salle des Sept Cheminées";
cl010061259;"La Condamnation d'Aman";"Troy, Jean-François de ; France";1740;"INV 8218; MR 1517";"Département des Peintures";;"non exposé";
cl010061260;"Le repas d'Esther et d'Assuérus";"Troy, Jean-François de ; France";1739;"INV 8217; MR 1516";"Département des Peintures";;"non exposé";
cl010061261;"Le Dédain de Mardochée envers Aman";"Troy, Jean-François de ; France";1740;"INV 8214; MR 1518";"Département des Peintures";;"Sully, [AGER] Salle 660 - Salle des Sept Cheminées";
cl010061262;"Le Couronnement d'Esther";"Troy, Jean-François de ; France";1738;"INV 8213; MR 1513";"Département des Peintures";;"non exposé";
cl010061264;"Allégorie conjugale, dit à tort Allégorie d'Alphonse d'Avalos";"Titien (Tiziano Vecellio, dit Tiziano ou) ; Italie";"1500 / 1600  (XVIe siècle)";"INV 754 bis";"Département des Peintures";;"non exposé";
